V [V] 	I [A]	P [W]	V [V] 	I [A]	P [W]	V [V] 	I [A]	P [W]	V [V] 	I [A]	P [W]	V [V] 	I [A]	P [W]	V [V] 	I [A]	P [W]	V [V] 	I [A]	P [W]	V [V] 	I [A]	P [W]	V [V] 	I [A]	P [W]	V [V] 	I [A]	P [W]	V [V] 	I [A]	P [W]	V [V] 	I [A]	P [W]	V [V] 	I [A]	P [W]	V [V] 	I [A]	P [W]	V [V] 	I [A]	P [W]	V [V] 	I [A]	P [W]	V [V] 	I [A]	P [W]	V [V] 	I [A]	P [W]	
0.6922563672	0.0008289333006	0.000573834355324462	0.6859231284	0.000176723982	0.000121219066596745	0.6942408788	0.00126678034	0.000879450696488163	0.6893295148	0.0009695734896	0.000668355623148911	0.6950837366	0.001243179462	0.000864113825711338	0.6887453768	0.000828182483	0.000570406856312995	0.6947890792	0.001282985478	0.000891404298886592	0.6876603354	0.0008920889998	0.000613454220809119	0.6938589874	0.0009292078216	0.000644739198179536	0.6880528016	0.0006050565112	0.000416310827657482	0.6941441196	0.001212626136	0.00084173730157767	0.6879430726	0.000803777687	0.000552953291682101	0.6890675234	1.325243426E-07	9.13182205455951E-08	0.686498398	9.507582662E-07	6.52694026631558E-07	0.693564181	0.001297486504	0.000899890164505313	0.6892038196	0.001022640022	0.000704807409238228	0.6799669992	-0.003261606036	-0.00221778446887153	0.6752621178	-0.003220906748	-0.00217495631189079	
0.695885635	0.0008287642974	0.000576725169361528	0.6899081682	0.000168297835	0.000116110051056876	0.6986923576	0.001264692272	0.00088363082516218	0.693286018	0.0009664473928	0.000670024464560794	0.6992930232	0.001241367526	0.000868079650158845	0.6929612598	0.0008196944606	0.000568016506068457	0.6985212102	0.001286794976	0.0008988535839148	0.6924616258	0.000877477152	0.000607619255276274	0.6986667468	0.0009166221648	0.00064041342592559	0.6926084766	0.0005900614048	0.000408681530678984	0.6984207552	0.001208161866	0.000843805322855561	0.6928694228	0.0007904301306	0.000547664868352551	0.6936531302	2.849042492E-07	1.97624724264861E-07	0.6906638006	9.507582662E-07	6.56654317585559E-07	0.6984098018	0.001293767512	0.000903579911631199	0.6932929282	0.001020551956	0.000707541453955478	0.68503902	-0.003304177288	-0.00226349037127778	0.679676561	-0.00325967312	-0.00221552341618574	
0.7010116242	0.0008170929202	0.000572791635111723	0.694942267	0.0001526479568	0.00010608151715151	0.7027063174	0.001264585144	0.000888631969578989	0.696841785	0.0009646188338	0.00067218670998981	0.7027286788	0.001244798384	0.000874755523760695	0.697480976	0.000806927795	0.000562816786018128	0.7035145296	0.00128295685	0.000902578784824848	0.6968482278	0.0008673295738	0.000604397076421059	0.7028185126	0.0009155102532	0.000643437554424073	0.6970028182	0.0005767304718	0.000401982764186416	0.7030635642	0.00120206667	0.000845129277416225	0.6972101736	0.0007849278306	0.000547259669036097	0.6980014914	3.301564642E-07	2.30449704406951E-07	0.6949242644	7.983783594E-07	5.54812494118924E-07	0.70384267	0.00128773419	0.000906362270539887	0.6978037014	0.0010129329612	0.000706828369595422	0.6891607264	-0.003344100824	-0.00230462295302268	0.6842495488	-0.003298253864	-0.00225682871826986	
0.7056550674	0.0008077358704	0.00056998291006851	0.6996899708	0.0001403218076	9.81817614622472E-05	0.7068554838	0.001262954216	0.000892726113367929	0.7019552178	0.0009525974444	0.000668680746559525	0.706909617	0.001245469778	0.000880434563751055	0.7013380414	0.0008025087778	0.00056282993442856	0.70800945	0.001281630684	0.000907406635681964	0.7008511538	0.000859422442	0.000602327210077313	0.706596812	0.0009167745446	0.000647789970537112	0.7014289942	0.0005695686162	0.000399511941589052	0.7067181996	0.001198290418	0.000846853646806891	0.701756968	0.000776439808	0.000544872045496582	0.7026245154	5.730408008E-07	4.02632514966528E-07	0.6993712412	9.17511741E-07	6.41681325118743E-07	0.7078558058	0.001287948446	0.000911681785072188	0.7026429156	0.0010040949266	0.000705520186765392	0.6935298256	-0.003384572004	-0.00234730163166476	0.6885416574	-0.003336410716	-0.00229725776416176	
0.7097209032	0.0008026787046	0.000569677855208118	0.7044806054	0.0001323814292	9.32601493865333E-05	0.7105035874	0.001263789998	0.000897927327299239	0.706723151	0.0009439570418	0.000667116294989535	0.7116036696	0.001242484054	0.000884156212245885	0.7057640276	0.000792254072	0.00055914442473722	0.7126059654	0.001280349768	0.000912384882475306	0.7050762306	0.0008490606082	0.000598652453180599	0.71074674	0.0009145959736	0.000650046106653326	0.706053541	0.0005602568186	0.000395571310641925	0.7113996332	0.001192257096	0.000848171260774497	0.7063839242	0.0007687589372	0.000543038954823157	0.7072332074	8.325483996E-07	5.88805874964845E-07	0.703461174	6.7462740478E-07	4.74574186179112E-07	0.7128958632	0.00128403182	0.000915380972695167	0.7067587246	0.0009997830366	0.000706605383824131	0.6974553166	-0.003420257532	-0.00238547679983459	0.6936414552	-0.003384331888	-0.00234751289567208	
0.7146464922	0.0007932311504	0.000566879859137131	0.7093562854	0.0001243505464	8.82088416817644E-05	0.7149568416	0.001261137664	0.000901659001076242	0.7107961526	0.0009407856928	0.000668706850863366	0.7169664604	0.00123792928	0.00088755377410712	0.7101475234	0.0007835684172	0.000556449170889038	0.7163940946	0.001281799686	0.000918273725510534	0.7101614422	0.0008316274234	0.000590589730374814	0.7144559152	0.0009165316602	0.000654821466097966	0.7104556806	0.0005526212	0.000392612870759989	0.7153532202	0.001189361878	0.00085081384941042	0.7099523124	0.0007680422898	0.000545273399664501	0.7115516992	7.872961856E-07	5.60201938637359E-07	0.7077021054	4.6037202078E-07	3.25806248373259E-07	0.7176698212	0.00127921754	0.000918055823207704	0.7111024566	0.0009939926008	0.000706830580271103	0.7022960518	-0.003472964356	-0.00243904915526093	0.6977698854	-0.003421010194	-0.00238707789101961	
0.7196885166	0.0007798383418	0.000561240699397846	0.7147361366	0.0001135648196	8.116888041458E-05	0.7197729104	0.001257818554	0.000905343721367699	0.7146985606	0.0009386071218	0.000670821158919369	0.72183675	0.001234926934	0.000891415644526024	0.713959053	0.0007797422962	0.000556704071378997	0.7211762324	0.001275156846	0.000919612809917347	0.7144359228	0.000821158462	0.000586665103563999	0.7185154718	0.0009169435476	0.00065883812571778	0.7145019838	0.0005482640582	0.000391735757230139	0.7190997478	0.001187928584	0.000854239145158811	0.7138340466	0.0007668398738	0.000547396410208887	0.7157013728	5.444118502E-07	3.89636308556728E-07	0.7126124112	-1.339096142E-08	-9.54256530579239E-09	0.7213366314	0.00127845564	0.000922196884751931	0.7155147432	0.000988416419	0.000707226520215449	0.7060702936	-0.00351028081	-0.00247850500213515	0.7017953878	-0.003459240928	-0.00242767932855939	
0.7232700328	0.0007802502292	0.000564331608865691	0.7185746192	0.000114479099	8.22617749702841E-05	0.724351287	0.001254635198	0.0009087966203868	0.7192683776	0.0009321452902	0.000670462630569635	0.7258863494	0.001234103158	0.000895818636143631	0.717578174	0.0007787208892	0.000558793113727792	0.7245200566	0.001275947374	0.000924449463629101	0.718532452	0.0008131894546	0.000584303012754281	0.723481903	0.000903031724	0.000653327110148891	0.7186852044	0.0005425927552	0.000389953385176871	0.7239826584	0.001182397656	0.000856035398276809	0.718245382	0.000757408943	0.000544005475595251	0.7203297874	4.991596352E-07	3.59559553902278E-07	0.7165385384	3.8187328158E-07	2.73626923037345E-07	0.7254961366	0.001276672334	0.000926220846021105	0.719512596	0.0009854925718	0.000709074318674535	0.7101230014	-0.003541152056	-0.0025146535264205	0.706271408	-0.003502121558	-0.00247344832375581	
0.7277444696	0.0007740931574	0.000563342014253052	0.722716937	0.0001123457803	8.1194198223291E-05	0.7288425944	0.001251649476	0.00091225545136724	0.7228213556	0.0009330595696	0.000674435382953825	0.730010276	0.001232517484	0.000899750428669666	0.722751473	0.0007629352544	0.00055141257892123	0.7287865456	0.001272730772	0.000927549062804701	0.7228992046	0.0008014395786	0.000579360033904899	0.727543554	0.0008979126828	0.000653270584425987	0.7219969394	0.0005450308338	0.00039351059388223	0.7287316308	0.001177854888	0.000858340113377992	0.7229260524	0.000746454213	0.000539631197501439	0.7243569378	4.991596352E-07	3.61569744826837E-07	0.7211071498	3.0799211458E-07	2.22095315905659E-07	0.7299770426	0.001272558076	0.000928938180855226	0.7236735578	0.0009812093112	0.000710075233182591	0.7139713782	-0.003567192396	-0.00254687327127668	0.7108549226	-0.003535459512	-0.00251319879775819	
0.7329532828	0.0007615527528	0.000558182590190137	0.7271148292	0.00010102441498	7.34563502432126E-05	0.7329384914	0.00124953278	0.000915830670728048	0.7265964842	0.0009319929104	0.000677182771995966	0.7337519828	0.001233081752	0.000904776180484498	0.7269582232	0.0007560495296	0.000549616422689212	0.7335057094	0.001268966528	0.000930794193325495	0.7274178446	0.0007890968062	0.000574003097946748	0.7320385372	0.000889029396	0.000650803778575639	0.7260269438	0.0005354022708	0.000388716474372504	0.733201881	0.001174638288	0.00086124700225622	0.7269115368	0.000740404269	0.000538208405032071	0.7288455774	6.51539541E-07	4.74871712959076E-07	0.726199275	3.0799211458E-07	2.23663650313713E-07	0.7335344598	0.001271858052	0.0009329517091161	0.7282622088	0.0009739403284	0.000709283934799981	0.719268343	-0.003612037342	-0.00259802411383446	0.7142876598	-0.00355798311	-0.00254142342924983	
0.7364881864	0.0007616765038	0.000560965746907155	0.7304081104	9.692678076E-05	7.07961067820667E-05	0.7369398322	0.001247613716	0.000919416242519459	0.7310560804	0.0009260048418	0.00067696147007773	0.7371742562	0.001232822244	0.000908804820747515	0.7320521864	0.0007430972376	0.00054398595749288	0.7378377738	0.001268052248	0.000935616847726405	0.7313182248	0.0007822397104	0.000572066156377794	0.7364028804	0.000880298489	0.000648254342911368	0.7294790238	0.0005400355434	0.000393944601016735	0.7371645994	0.001173571628	0.000865115459021826	0.7315135702	0.000727954369	0.000532508499409878	0.7341365802	4.372841566E-07	3.21026295301965E-07	0.7297716582	6.1275192858E-07	4.47168990985075E-07	0.737446001	0.001270881896	0.000937206771948498	0.7327166044	0.0009670379804	0.000708564785324522	0.7234135146	-0.003637818176	-0.00263164683217592	0.7191710128	-0.003602551924	-0.00259085091584767	
0.7405859842	0.0007596503128	0.000562586374552826	0.7347565364	8.260306948E-05	6.06931452271334E-05	0.7404597034	0.001246575684	0.000923039061240292	0.7355360352	0.000919147746	0.000676066288855857	0.7414690916	0.001229362758	0.000911534487421131	0.7360106552	0.0007384519592	0.000543508510324516	0.7423202028	0.001266466574	0.000940123724051101	0.7350213108	0.0007786897204	0.000572353538994893	0.7407346924	0.0008714152024	0.000645487471902448	0.7349225462	0.0005203499066	0.000382416878273404	0.7414859452	0.001171178802	0.000868412620999174	0.7361951292	0.0007168758882	0.000527760537133764	0.73905938	1.1206849506E-06	8.28252724765767E-07	0.7343871994	7.1987962056E-07	5.28670378448193E-07	0.7418045094	0.001267896174	0.000940531099324207	0.737158381	0.0009625118354	0.000709523666276802	0.7270387876	-0.00366506555	-0.00266464481394653	0.7235579948	-0.003641375554	-0.00263474639416598	
0.7452648774	0.0007499598742	0.000558918753700582	0.738947749	6.969602968E-05	5.15017242462732E-05	0.7446495852	0.001242704312	0.000925379250457051	0.7397991008	0.0009144692212	0.000676523507553036	0.7461784922	0.001223238932	0.000912754581880098	0.7412166148	0.0007240377436	0.000536668805298622	0.7473120642	0.001262764204	0.00094367892388911	0.7393512182	0.0007680683792	0.00056787229182242	0.7441475802	0.0008711104426	0.000648234727947741	0.73933103	0.000517533187	0.000382628344203893	0.745668532	0.0011687241	0.000871480783960021	0.7402613468	0.0007121354878	0.000527166375302903	0.7428974202	9.6830504382E-07	7.19351319020526E-07	0.739583836	4.7699528436E-07	3.5277800216088E-07	0.7450650676	0.001267286654	0.000944211016531088	0.7410056794	0.000961473805	0.000712457550099328	0.7317165414	-0.003710272514	-0.00271486777159556	0.7268649736	-0.00367014211	-0.0026676977478934	
0.7491474986	0.0007474599202	0.000559957729521586	0.7426990332	6.04913598E-05	4.49268744404134E-05	0.7490301002	0.001238240042	0.000927479062730912	0.7451136938	0.000901821689	0.000671959689839745	0.7501897902	0.001219841322	0.000915112505428471	0.7452040662	0.000718749699	0.000535615198274826	0.750956173	0.001265568918	0.000950386791329031	0.7436911454	0.0007581636852	0.000563839619447073	0.748701353	0.0008600033326	0.000643885658702129	0.744021088	0.0005060594418	0.000376518896480709	0.7498968426	0.001165890758	0.000874297798240721	0.7446954504	0.0007034332098	0.000523843510998329	0.7474673002	1.16593716582E-06	8.71499905538315E-07	0.7428047576	2.7936316336E-07	2.07512286841994E-07	0.7497728162	0.001262608128	0.00094666925188757	0.7448496172	0.000959797626	0.000714904894315569	0.7369812258	-0.003777698316	-0.00278409273562828	0.7310643054	-0.003707260932	-0.00271024613818914	
0.7529722838	0.0007450504708	0.000561002354544541	0.7470979398	4.897236236E-05	3.65871510262951E-05	0.7532176978	0.001234018656	0.00092948469111457	0.7498801066	0.0008920074994	0.000668898678738071	0.7546226882	0.001215162798	0.000916989417227394	0.7492945062	0.0007115712202	0.00053317640606589	0.7551735146	0.001263999866	0.000954539221261149	0.7484844444	0.0007405042394	0.000554255904203154	0.7526205044	0.000853191489	0.000642129408800967	0.7490446586	0.0004929095176	0.000369211241331383	0.754493928	0.001159614552	0.00087492213830444	0.749238949	0.0006933927592	0.000519516862147218	0.751551465	9.9693399742E-07	7.49247206269307E-07	0.7473958828	3.0799211558E-07	2.30192039119354E-07	0.7549387596	0.001256665312	0.000948705351873627	0.7496427282	0.0009494524158	0.000711750099276393	0.7409057032	-0.003826748024	-0.00283525943569093	0.736116287	-0.003757101168	-0.00276566336167152	
0.7575851612	0.0007356481688	0.000557316136546833	0.7514351404	3.826051668E-05	2.87502967232123E-05	0.7580104274	0.001226721044	0.000929867342863014	0.7539992142	0.0008884575094	0.000669896263937689	0.7589515818	0.001211765188	0.000919671106202774	0.7537238536	0.0007008593746	0.000528254428655198	0.7596100906	0.00126194043	0.000958582684364103	0.7525833188	0.0007364971096	0.000554275439029375	0.7574294702	0.000839736805	0.000636041403318591	0.7536201836	0.0004791500738	0.00036109716658911	0.7589325962	0.001156871714	0.000877987653376364	0.753275358	0.0006889737418	0.000518986942006995	0.7550339214	9.0642956804E-07	6.84385071230149E-07	0.7525226966	-8.727212782E-08	-6.56742569651263E-08	0.7588398994	0.001253967726	0.000951560743048687	0.7533712464	0.0009547690892	0.000719295578754797	0.7446266738	-0.00387159297	-0.00288289139555856	0.7399311148	-0.003789434338	-0.00280392037417774	
0.761623792	0.0007294910972	0.000555597775679705	0.755578345	3.1358168652E-05	2.3693553172309E-05	0.7628431126	0.001221449624	0.00093177443305626	0.7589410378	0.0008779885482	0.000666341539947423	0.763379471	0.001208000942	0.000922163120071462	0.7585238782	0.0006883642224	0.000522140699588975	0.7631404906	0.001263876116	0.000964515039221862	0.7567893098	0.0007277948318	0.000550787348433929	0.76135623	0.0008358654318	0.00063639135394257	0.7569583022	0.000478523931	0.00036222266237183	0.763980963	0.001149771732	0.000878403715043538	0.7569431216	0.0006842952168	0.000517972557500541	0.7588126654	8.7780061404E-07	6.66086223629449E-07	0.755763278	4.317430704E-07	3.26295558139289E-07	0.7638341078	0.001247917782	0.000953202165621725	0.7577030564	0.000950045312	0.000719852236620891	0.7494981048	-0.00392545696	-0.00294212255199397	0.7447150928	-0.003838455416	-0.0028585556813351	
0.7658034018	0.0007215054666	0.000552531340739576	0.7605683042	1.9077271692E-05	1.45095681795471E-05	0.7670068658	0.001218356774	0.000934488010651939	0.7636790374	0.000868664745	0.000663381056284916	0.7676840114	0.001204677214	0.000924811436085696	0.7625915542	0.0006818118864	0.00051994398612181	0.7673608134	0.001262216562	0.000968575527703272	0.7609557268	0.0007195210646	0.000547523674660603	0.7661489596	0.0008235679116	0.000630975698632285	0.7609311676	0.0004658145234	0.0003544527891758	0.768245994	0.001145628844	0.000880124770013851	0.762327538	0.000664930963	0.000506895183963759	0.763328957	6.1829301582E-07	4.71960962886265E-07	0.760403488	7.651318366E-07	5.81808917330486E-07	0.769025544	0.001242279726	0.000955344842087321	0.7626883238	0.0009404620012	0.000717279387292822	0.7530912892	-0.003964528092	-0.0029856515718739	0.7490166538	-0.003872329008	-0.00290043891598483	
0.770412347	0.000709591205	0.000546677825654608	0.7652390822	7.620149726E-06	5.83123638255082E-06	0.7714840278	0.001215461556	0.000937709176858935	0.7674403416	0.0008660576634	0.000664647589044994	0.7721196342	0.001200698714	0.000927083051838091	0.7661703442	0.000679373808	0.000520516064315825	0.7723326984	0.001256228492	0.000970226341033323	0.7654784874	0.0007079401918	0.00054191298718873	0.771099662	0.0008094418326	0.000624160323526521	0.7654472046	0.0004590811786	0.000351402404843843	0.772638052	0.001141362206	0.000881859871470263	0.7664764524	0.0006569167036	0.00050351118449763	0.7681408394	-3.4123864018E-07	-2.6211933550358E-07	0.7656592292	9.46140695E-07	7.24421355248452E-07	0.7728415778	0.001241732082	0.000959662181457759	0.7675925426	0.0009314429578	0.000714968668264566	0.7566892944	-0.003984839872	-0.00301528567104067	0.7533345744	-0.003914262112	-0.00294874898223357	
0.774312156	0.0007054935708	0.000546272247850287	0.769149862	5.94050766E-07	4.56914064689895E-07	0.7759145792	0.001212323454	0.000940659442664701	0.7712615762	0.0008645504876	0.000666794571770854	0.7767530582	0.001194665392	0.000927959996761702	0.771107161	0.0006663143882	0.000513799796218354	0.775909584	0.001257126148	0.000975416226530202	0.7692366852	0.0007066759004	0.000543601027134421	0.7757823626	0.0007984871026	0.000619452210960657	0.7696108306	0.0004540073894	0.000349409004054672	0.7770391782	0.001137857468	0.000884159831843453	0.7704486836	0.00065025724	0.000500989834559369	0.7721262632	-2.3411094778E-07	-1.80763211283582E-07	0.7689584726	1.205648293E-06	9.27093469878077E-07	0.7764046366	0.001241167814	0.000963648445588286	0.771477828	0.0009319453496	0.000718975174124109	0.760301884	-0.00401618488	-0.00305351293075631	0.7573033802	-0.003948333336	-0.00299008618150914	
