EC-Lab ASCII FILE
Nb header lines : 54                          

Cyclic Voltammetry

Run on channel : 2 (SN 2827)
User : 
Electrode connection : standard
Ewe ctrl range : min = -2.50 V, max = 2.50 V
Ewe,I filtering : 50 kHz
Channel : Floating
Acquisition started on : 09/05/2019 17:27:53
Saved on :
	File : 180_11.4_FTO_02_CV_C02.mpr
	Directory : C:\Data\Justin\09_04_2019_pvd_SnOxCV\
	Host : 192.109.209.127
Device : VSP-300 (SN 0229)
Address : 192.109.209.128
EC-Lab for windows v10.40 (software)
Internet server v10.40 (firmware)
Command interpretor v10.40 (firmware)
Electrode material : 
Initial state : 
Electrolyte : 
Comments : 
Cable : standard
Reference electrode : SCE Saturated Calomel Electrode (0.241 V)
Electrode surface area : 0.001 cm²
Characteristic mass : 0.001 g
Equivalent Weight : 0.000 g/eq.
Density : 0.000 g/cm3
Ei (V)              0.000               
vs.                 Eoc                 
dE/dt               20.000              
dE/dt unit          mV/s                
E1 (V)              1.500               
vs.                 Ref                 
Step percent        50                  
N                   10                  
E range min (V)     -2.500              
E range max (V)     2.500               
I Range             Auto                
I Range min         Unset               
I Range max         Unset               
I Range init        Unset               
Bandwidth           8                   
E2 (V)              -0.600              
vs.                 Ref                 
nc cycles           3                   
Reverse Scan        1                   
Ef (V)              0.000               
vs.                 Eoc                 

mode	ox/red	error	control changes	counter inc.	time/s	control/V	Ewe/V	<I>/mA	cycle number	(Q-Qo)/C	Rcmp/Ohm	P/W
2	1	0	1	0	10.9151	0.337639362	0.337823033	0.00074497201313971674	1	2.53945655E-006	22.8278179	2.51668695E-007
2	1	0	1	0	10.9651	0.338639379	0.338813692	0.00075339919587552248	1	2.57801139E-006	22.8278179	2.55261966E-007
2	1	0	1	0	11.0151	0.339639366	0.3398844	0.00076287099586301588	1	2.61692708E-006	22.8278179	2.59287958E-007
2	1	0	1	0	11.0651	0.340639353	0.340893149	0.0007693359736920119	1	2.65623612E-006	22.8278179	2.62261352E-007
2	1	0	1	0	11.1151	0.34163937	0.341833174	0.00077546565430734391	1	2.69592419E-006	22.8278179	2.65079876E-007
2	1	0	1	0	11.1651	0.342639357	0.343052745	0.00078368076410024025	1	2.73601313E-006	22.8278179	2.68843849E-007
2	1	0	1	0	11.2151	0.343639374	0.344002336	0.00078814375538733064	1	2.77649565E-006	22.8278179	2.71123298E-007
2	1	0	1	0	11.2651	0.344639361	0.344966233	0.00080173360240425734	1	2.81734174E-006	22.8278179	2.76571029E-007
2	1	0	1	0	11.3151	0.345639378	0.345879585	0.00080878570602012367	1	2.8585921E-006	22.8278179	2.79742466E-007
2	1	0	1	0	11.3651	0.346639365	0.34696272	0.00081452599341800191	1	2.90026651E-006	22.8278179	2.82610159E-007
2	1	0	1	0	11.4151	0.347639322	0.348055393	0.00082258195362993648	1	2.9423386E-006	22.8278179	2.86304072E-007
2	1	0	1	0	11.4651	0.348639369	0.34898454	0.00083455389297644629	1	2.98488567E-006	22.8278179	2.91246408E-007
2	1	0	1	0	11.5151	0.349639267	0.349933684	0.00084069891872113126	1	3.02791432E-006	22.8278179	2.94188879E-007
2	1	0	1	0	11.5651	0.350639313	0.350815654	0.00085051309522693984	1	3.071229E-006	22.8278179	2.98373294E-007
2	1	0	1	0	11.6151	0.35163933	0.351853043	0.00085644259700159379	1	3.11496092E-006	22.8278179	3.01341942E-007
2	1	0	1	0	11.6651	0.352639377	0.353085011	0.00086532455046566502	1	3.1590796E-006	22.8278179	3.05533121E-007
2	1	0	1	0	11.7151	0.353639364	0.354039341	0.00087263317173993764	1	3.20361733E-006	22.8278179	3.08946483E-007
2	1	0	1	0	11.7651	0.354639351	0.355118692	0.00087935574885233264	1	3.24851248E-006	22.8278179	3.1227566E-007
2	1	0	1	0	11.8151	0.355639338	0.355909944	0.00088997420378425854	1	3.29383874E-006	22.8278179	3.16750658E-007
2	1	0	1	0	11.8651	0.356639355	0.35691008	0.00089860446678358304	1	3.33959133E-006	22.8278179	3.20721E-007
2	1	0	1	0	11.9151	0.357639343	0.358028501	0.00090481081712856862	1	3.38571749E-006	22.8278179	3.23948058E-007
2	1	0	1	0	11.9651	0.358639359	0.359068722	0.00091773185151935392	1	3.43227202E-006	22.8278179	3.29528802E-007
2	1	0	1	0	12.0151	0.359639376	0.359958261	0.00092239406984406802	1	3.47928926E-006	22.8278179	3.32023376E-007
2	1	0	1	0	12.0651	0.360639364	0.360980332	0.00093028623935727771	1	3.52667121E-006	22.8278179	3.35815031E-007
2	1	0	1	0	12.1151	0.361639351	0.362056792	0.00093852785640693732	1	3.57448562E-006	22.8278179	3.3980038E-007
2	1	0	1	0	12.1651	0.362639368	0.36292246	0.00094633911969678984	1	3.62274409E-006	22.8278179	3.43447709E-007
2	1	0	1	0	12.2151	0.363639385	0.363931179	0.00095700152585912054	1	3.67138182E-006	22.8278179	3.48282697E-007
2	1	0	1	0	12.2651	0.364639372	0.365020037	0.0009633988872034642	1	3.7204511E-006	22.8278179	3.51659907E-007
2	1	0	1	0	12.3151	0.365639359	0.366098404	0.00097254310646720243	1	3.76994967E-006	22.8278179	3.56046485E-007
2	1	0	1	0	12.3651	0.366639376	0.36691162	0.00098093352951561866	1	3.81990367E-006	22.8278179	3.59915902E-007
2	1	0	1	0	12.4151	0.367639333	0.367917508	0.00099143015365741466	1	3.87024693E-006	22.8278179	3.64764503E-007
2	1	0	1	0	12.4651	0.36863932	0.369095087	0.0010010761040946288	1	3.92104357E-006	22.8278179	3.69492284E-007
2	1	0	1	0	12.5151	0.369639367	0.369961679	0.0010072492229853589	1	3.97225449E-006	22.8278179	3.72643626E-007
2	1	0	1	0	12.5651	0.370639354	0.370934188	0.0010169190051480329	1	4.02392152E-006	22.8278179	3.77210029E-007
2	1	0	1	0	12.6151	0.371639341	0.371896178	0.0010215416739272239	1	4.07602238E-006	22.8278179	3.79907448E-007
2	1	0	1	0	12.6651	0.372639388	0.373109967	0.0010328254398633298	1	4.12860118E-006	22.8278179	3.85357453E-007
2	1	0	1	0	12.7151	0.373639375	0.374066263	0.001042154072853952	1	4.18158652E-006	22.8278179	3.89834668E-007
2	1	0	1	0	12.7651	0.374639332	0.374960542	0.0010505190261432679	1	4.23500478E-006	22.8278179	3.93903179E-007
2	1	0	1	0	12.8151	0.375639349	0.375920624	0.0010618743633838516	1	4.28889643E-006	22.8278179	3.99180465E-007
2	1	0	1	0	12.8651	0.376639396	0.376965612	0.00106974946134465	1	4.34321191E-006	22.8278179	4.03258753E-007
2	1	0	1	0	12.9151	0.377639353	0.377920985	0.0010759327663065589	1	4.3979785E-006	22.8278179	4.06617573E-007
2	1	0	1	0	12.9651	0.37863937	0.37900123	0.0010896459982042729	1	4.45322803E-006	22.8278179	4.12977187E-007
2	1	0	1	0	13.0151	0.379639357	0.379997581	0.0010971415295326001	1	4.50888456E-006	22.8278179	4.16911121E-007
2	1	0	1	0	13.0651	0.380639374	0.380919516	0.0011056859778667202	1	4.56502585E-006	22.8278179	4.21177361E-007
2	1	0	1	0	13.1151	0.381639361	0.381974965	0.0011132919671244627	1	4.62166463E-006	22.8278179	4.25249652E-007
2	1	0	1	0	13.1651	0.382639349	0.383029461	0.0011243939331540866	1	4.67870177E-006	22.8278179	4.3067601E-007
2	1	0	1	0	13.2151	0.383639395	0.384016246	0.0011321511205837674	1	4.73620548E-006	22.8278179	4.34764416E-007
2	1	0	1	0	13.2651	0.384639323	0.385035485	0.0011432189735556004	1	4.79417258E-006	22.8278179	4.40179861E-007
2	1	0	1	0	13.3151	0.385639369	0.386034757	0.0011552253396345238	1	4.85262763E-006	22.8278179	4.45957141E-007
2	1	0	1	0	13.3651	0.386639357	0.386950016	0.0011632421708243253	1	4.91153924E-006	22.8278179	4.50116573E-007
2	1	0	1	0	13.4151	0.387639344	0.387993038	0.0011711506748623701	1	4.97090969E-006	22.8278179	4.54398304E-007
2	1	0	1	0	13.4651	0.388639331	0.389000833	0.0011803445913419249	1	5.0307608E-006	22.8278179	4.59155018E-007
2	1	0	1	0	13.5151	0.389639378	0.390155524	0.0011878244443289977	1	5.09106167E-006	22.8278179	4.63436265E-007
2	1	0	1	0	13.5651	0.390639395	0.391040206	0.0011988202029358398	1	5.15186412E-006	22.8278179	4.68786908E-007
2	1	0	1	0	13.6151	0.391639322	0.391973615	0.0012099573759769555	1	5.21314541E-006	22.8278179	4.7427136E-007
2	1	0	1	0	13.6651	0.392639309	0.392975658	0.0012227158621061392	1	5.27486827E-006	22.8278179	4.8049759E-007
2	1	0	1	0	13.7151	0.393639356	0.394058824	0.0012266128600189157	1	5.33712318E-006	22.8278179	4.8335761E-007
2	1	0	1	0	13.7651	0.394639283	0.394964516	0.0012404275729312325	1	5.39983512E-006	22.8278179	4.89924901E-007
2	1	0	1	0	13.8151	0.39563933	0.395978034	0.00124757339371071	1	5.46302226E-006	22.8278179	4.94011658E-007
2	1	0	1	0	13.8651	0.396639317	0.397198528	0.0012559185604375141	1	5.52669871E-006	22.8278179	4.98848976E-007
2	1	0	1	0	13.9151	0.397639364	0.398039401	0.0012652767831308788	1	5.5909054E-006	22.8278179	5.03630019E-007
2	1	0	1	0	13.9651	0.398639351	0.398908854	0.0012754878010094242	1	5.6555773E-006	22.8278179	5.08803396E-007
2	1	0	1	0	14.0151	0.399639308	0.400133193	0.0012855959658163926	1	5.72075487E-006	22.8278179	5.14409635E-007
2	1	0	1	0	14.0651	0.400639385	0.401072294	0.0012951748490363773	1	5.78642948E-006	22.8278179	5.19458752E-007
2	1	0	1	0	14.1151	0.401639313	0.401965588	0.0013035163342633702	1	5.85258977E-006	22.8278179	5.23968708E-007
2	1	0	1	0	14.1651	0.4026393	0.403078318	0.0013153106845964907	1	5.91923572E-006	22.8278179	5.30173224E-007
2	1	0	1	0	14.2151	0.403639346	0.404067934	0.0013276304943482765	1	5.98640418E-006	22.8278179	5.36452887E-007
2	1	0	1	0	14.2651	0.404639333	0.405055732	0.0013377970082931109	1	6.05405512E-006	22.8278179	5.41882343E-007
2	1	0	1	0	14.3151	0.405639321	0.405976713	0.0013459216656715248	1	6.12219992E-006	22.8278179	5.46412878E-007
2	1	0	1	0	14.3651	0.406639338	0.407031238	0.0013582437490253234	1	6.19089133E-006	22.8278179	5.52847609E-007
2	1	0	1	0	14.4151	0.407639354	0.408046603	0.0013662124494860373	1	6.26006977E-006	22.8278179	5.57478359E-007
2	1	0	1	0	14.4651	0.408639312	0.409104049	0.0013784516812409952	1	6.32975389E-006	22.8278179	5.63930143E-007
2	1	0	1	0	14.5151	0.409639329	0.41002503	0.0013863475617620627	1	6.39995369E-006	22.8278179	5.68437201E-007
2	1	0	1	0	14.5651	0.410639346	0.41108048	0.0013990058291205518	1	6.47068782E-006	22.8278179	5.75103968E-007
2	1	0	1	0	14.6151	0.411639333	0.412012935	0.0014092767995424402	1	6.54191354E-006	22.8278179	5.8064029E-007
2	1	0	1	0	14.6651	0.41263932	0.412878603	0.0014212706926089065	1	6.61369404E-006	22.8278179	5.86812234E-007
2	1	0	1	0	14.7151	0.413639307	0.413991302	0.0014304644406635196	1	6.68596931E-006	22.8278179	5.92199854E-007
2	1	0	1	0	14.7651	0.414639354	0.415040046	0.001438513105245811	1	6.75876663E-006	22.8278179	5.97040525E-007
2	1	0	1	0	14.8151	0.415639341	0.415891409	0.001448197842330929	1	6.83210556E-006	22.8278179	6.02293028E-007
2	1	0	1	0	14.8651	0.416639328	0.416902989	0.001461619943627205	1	6.90599109E-006	22.8278179	6.09353719E-007
2	1	0	1	0	14.9151	0.417639375	0.417949915	0.0014716851215376249	1	6.9803632E-006	22.8278179	6.15090698E-007
2	1	0	1	0	14.9651	0.418639362	0.418920517	0.0014822610043025925	1	7.05529328E-006	22.8278179	6.2094955E-007
2	1	0	1	0	15.0151	0.419639319	0.419947356	0.0014946292395944978	1	7.13072632E-006	22.8278179	6.27665599E-007
2	1	0	1	0	15.0651	0.420639336	0.420844525	0.0015040396023390749	1	7.20670096E-006	22.8278179	6.32966817E-007
2	1	0	1	0	15.1151	0.421639323	0.421929568	0.0015128972652881378	1	7.2832122E-006	22.8278179	6.38336076E-007
2	1	0	1	0	15.1651	0.42263931	0.423075646	0.0015246277752912294	1	7.3603087E-006	22.8278179	6.45032856E-007
2	1	0	1	0	15.2151	0.423639357	0.424127281	0.0015363645016569297	1	7.43793407E-006	22.8278179	6.51614073E-007
2	1	0	1	0	15.2651	0.424639344	0.425143629	0.0015447717480667617	1	7.51610241E-006	22.8278179	6.56749876E-007
2	1	0	1	0	15.3151	0.425639331	0.426125735	0.0015560811387129291	1	7.59484919E-006	22.8278179	6.63086212E-007
2	1	0	1	0	15.3651	0.426639318	0.42701897	0.0015695611412714638	1	7.67410984E-006	22.8278179	6.70232396E-007
2	1	0	1	0	15.4151	0.427639335	0.427921861	0.0015778122467088032	1	7.75393801E-006	22.8278179	6.75180331E-007
2	1	0	1	0	15.4651	0.428639352	0.429113746	0.0015922220552090118	1	7.83431642E-006	22.8278179	6.83244366E-007
2	1	0	1	0	15.5151	0.42963931	0.429831564	0.0016029025279783137	1	7.91526236E-006	22.8278179	6.88978105E-007
2	1	0	1	0	15.5651	0.430639356	0.431057811	0.0016128427105960019	1	7.99674126E-006	22.8278179	6.95228437E-007
2	1	0	1	0	15.6151	0.431639344	0.431934863	0.0016257748427085071	1	8.0788177E-006	22.8278179	7.02228817E-007
2	1	0	1	0	15.6651	0.43263936	0.432855904	0.0016340792342951459	1	8.16145985E-006	22.8278179	7.07320851E-007
2	1	0	1	0	15.7151	0.433639318	0.433865577	0.0016487423679252466	1	8.24463132E-006	22.8278179	7.15332533E-007
2	1	0	1	0	15.7651	0.434639364	0.435130924	0.0016595484339632025	1	8.32839487E-006	22.8278179	7.22120831E-007
2	1	0	1	0	15.8151	0.435639381	0.436063319	0.0016682294366613844	1	8.41272322E-006	22.8278179	7.27453653E-007
2	1	0	1	0	15.8651	0.436639309	0.43702051	0.001682765934674535	1	8.49761363E-006	22.8278179	7.35403205E-007
2	1	0	1	0	15.9151	0.437639326	0.438140929	0.0016936370623254898	1	8.58306066E-006	22.8278179	7.42051725E-007
2	1	0	1	0	15.9651	0.438639373	0.439188689	0.0017056320128311306	1	8.66915434E-006	22.8278179	7.49094283E-007
2	1	0	1	0	16.0151	0.4396393	0.439887464	0.0017121952917444096	1	8.75580008E-006	22.8278179	7.53173254E-007
2	1	0	1	0	16.0651	0.440639347	0.441140383	0.0017267527641875134	1	8.84298788E-006	22.8278179	7.61740353E-007
2	1	0	1	0	16.1151	0.441639334	0.442156732	0.0017408506036089254	1	8.93081506E-006	22.8278179	7.69728786E-007
2	1	0	1	0	16.1651	0.442639321	0.443038642	0.0017521949716697086	1	9.0192334E-006	22.8278179	7.76290108E-007
2	1	0	1	0	16.2151	0.443639308	0.444065481	0.0017653717168960303	1	9.10821473E-006	22.8278179	7.83940663E-007
2	1	0	1	0	16.2651	0.444639325	0.445118129	0.0017742511713381461	1	9.19781178E-006	22.8278179	7.89751368E-007
2	1	0	1	0	16.3151	0.445639342	0.446042866	0.0017864536388919466	1	9.2880191E-006	22.8278179	7.96834911E-007
2	1	0	1	0	16.3651	0.446639299	0.447030663	0.0017998385250124274	1	9.37876393E-006	22.8278179	8.0458301E-007
2	1	0	1	0	16.4151	0.447639346	0.44818154	0.0018148545083628669	1	9.47013268E-006	22.8278179	8.13384304E-007
2	1	0	1	0	16.4651	0.448639363	0.449030071	0.0018242242726113703	1	9.56215172E-006	22.8278179	8.19131571E-007
2	1	0	1	0	16.5151	0.44963932	0.450093091	0.0018353395743933645	1	9.65474646E-006	22.8278179	8.26073688E-007
2	1	0	1	0	16.5651	0.450639307	0.45101127	0.0018481021365409425	1	9.7479533E-006	22.8278179	8.33514889E-007
2	1	0	1	0	16.6151	0.451639354	0.452165902	0.0018600239342992757	1	9.84178223E-006	22.8278179	8.41039423E-007
2	1	0	1	0	16.6651	0.452639371	0.453091711	0.0018737282193291727	1	9.93620961E-006	22.8278179	8.48970728E-007
2	1	0	1	0	16.7151	0.453639328	0.454095632	0.0018818943954775746	1	1.00312409E-005	22.8278179	8.54560028E-007
2	1	0	1	0	16.7651	0.454639316	0.455152094	0.0018971207822754965	1	1.01269407E-005	22.8278179	8.63478476E-007
2	1	0	1	0	16.8151	0.455639362	0.456044406	0.0019097654749876437	1	1.02232225E-005	22.8278179	8.70937868E-007
2	1	0	1	0	16.8651	0.45663929	0.457071245	0.0019218591588907111	1	1.03201228E-005	22.8278179	8.78426533E-007
2	1	0	1	0	16.9151	0.457639307	0.458013237	0.0019355979502843484	1	1.04176661E-005	22.8278179	8.86529506E-007
2	1	0	1	0	16.9651	0.458639324	0.459132642	0.0019492219009272817	1	1.05158251E-005	22.8278179	8.94951427E-007
2	1	0	1	0	17.0151	0.459639311	0.460069805	0.001963332253648406	1	1.06146053E-005	22.8278179	9.03269893E-007
2	1	0	1	0	17.0651	0.460639328	0.46120733	0.0019736170956834824	1	1.07140422E-005	22.8278179	9.10246683E-007
2	1	0	1	0	17.1151	0.461639315	0.462093055	0.0019850980315823108	1	1.08141576E-005	22.8278179	9.17300042E-007
2	1	0	1	0	17.1651	0.462639332	0.463017821	0.002001122345973271	1	1.09148605E-005	22.8278179	9.26555288E-007
2	1	0	1	0	17.2151	0.463639319	0.464158237	0.0020129650594619252	1	1.10162609E-005	22.8278179	9.34334309E-007
2	1	0	1	0	17.2651	0.464639276	0.465001911	0.0020239269148010792	1	1.11182835E-005	22.8278179	9.41129883E-007
2	1	0	1	0	17.3151	0.465639353	0.46611467	0.0020382595749753076	1	1.12209254E-005	22.8278179	9.50062713E-007
2	1	0	1	0	17.3651	0.46663931	0.466961205	0.00204717947943007	1	1.13242622E-005	22.8278179	9.55953396E-007
2	1	0	1	0	17.4151	0.467639297	0.468171239	0.0020639055766406757	1	1.14282548E-005	22.8278179	9.66261268E-007
2	1	0	1	0	17.4651	0.468639344	0.46907407	0.0020796962344320699	1	1.15328903E-005	22.8278179	9.75531634E-007
2	1	0	1	0	17.5151	0.469639361	0.469986469	0.0020904834735254625	1	1.16381798E-005	22.8278179	9.82498932E-007
2	1	0	1	0	17.5651	0.470639318	0.471080154	0.0021038344547613871	1	1.1744145E-005	22.8278179	9.91074671E-007
2	1	0	1	0	17.6151	0.471639305	0.47213462	0.0021133410423148993	1	1.1850786E-005	22.8278179	9.97781513E-007
2	1	0	1	0	17.6651	0.472639352	0.473053724	0.002130768436472856	1	1.19580782E-005	22.8278179	1.00796797E-006
2	1	0	1	0	17.7151	0.473639339	0.47403571	0.0021431395448248541	1	1.2066057E-005	22.8278179	1.01592468E-006
2	1	0	1	0	17.7651	0.474639297	0.47500059	0.0021579561044173159	1	1.21747307E-005	22.8278179	1.02503043E-006
2	1	0	1	0	17.8151	0.475639313	0.476185828	0.0021713513124268571	1	1.22840511E-005	22.8278179	1.03396667E-006
2	1	0	1	0	17.8651	0.476639301	0.477059066	0.0021867219308020387	1	1.23940526E-005	22.8278179	1.04319554E-006
2	1	0	1	0	17.9151	0.477639347	0.478065878	0.0022002325236422024	1	1.25047727E-005	22.8278179	1.05185609E-006
2	1	0	1	0	17.9651	0.478639305	0.479005992	0.0022122049865882024	1	1.26161567E-005	22.8278179	1.05965944E-006
2	1	0	1	0	18.0151	0.479639322	0.479932666	0.0022268544489634249	1	1.27282274E-005	22.8278179	1.06874018E-006
2	1	0	1	0	18.0651	0.480639309	0.480965257	0.0022424743928476584	1	1.2841022E-005	22.8278179	1.07855226E-006
2	1	0	1	0	18.1151	0.481639326	0.481928766	0.002258578140215281	1	1.29546579E-005	22.8278179	1.08847382E-006
2	1	0	1	0	18.1651	0.482639343	0.482908547	0.0022705066264650103	1	1.30690723E-005	22.8278179	1.09644702E-006
2	1	0	1	0	18.2151	0.48363933	0.48381713	0.0022847177029621801	1	1.31841289E-005	22.8278179	1.10538554E-006
2	1	0	1	0	18.2651	0.484639287	0.484986126	0.0022980661742622033	1	1.32998639E-005	22.8278179	1.11453016E-006
2	1	0	1	0	18.3151	0.485639334	0.485908985	0.0023149676147753567	1	1.34162938E-005	22.8278179	1.12486362E-006
2	1	0	1	0	18.3651	0.486639351	0.486868143	0.0023262208126619069	1	1.35334358E-005	22.8278179	1.13256283E-006
2	1	0	1	0	18.4151	0.487639338	0.487910271	0.0023390461773723642	1	1.36513072E-005	22.8278179	1.14124464E-006
2	1	0	1	0	18.4651	0.488639295	0.48887229	0.0023573177925384353	1	1.37698971E-005	22.8278179	1.15242733E-006
2	1	0	1	0	18.5151	0.489639342	0.489969671	0.0023703405157128291	1	1.38892156E-005	22.8278179	1.16139495E-006
2	1	0	1	0	18.5651	0.490639329	0.49087736	0.0023878371950424304	1	1.40092498E-005	22.8278179	1.17213517E-006
2	1	0	1	0	18.6151	0.491639286	0.492146492	0.0024011610617486051	1	1.41300025E-005	22.8278179	1.18172295E-006
2	1	0	1	0	18.6651	0.492639303	0.492893875	0.002417491537117818	1	1.42514964E-005	22.8278179	1.19156675E-006
2	1	0	1	0	18.7151	0.49363929	0.493829131	0.002428779859555006	1	1.43737143E-005	22.8278179	1.19940228E-006
2	1	0	1	0	18.7651	0.494639307	0.494889438	0.0024447747852752375	1	1.4496658E-005	22.8278179	1.20989318E-006
2	1	0	1	0	18.8151	0.495639324	0.495904863	0.0024602433377704375	1	1.46203538E-005	22.8278179	1.22004667E-006
2	1	0	1	0	18.8651	0.496639311	0.497056633	0.0024753468468487784	1	1.47447881E-005	22.8278179	1.23038762E-006
2	1	0	1	0	18.9151	0.497639298	0.498009056	0.0024901309632157226	1	1.48699673E-005	22.8278179	1.24010774E-006
2	1	0	1	0	18.9651	0.498639315	0.498849005	0.0025018009012759135	1	1.49958896E-005	22.8278179	1.24802091E-006
2	1	0	1	0	19.0151	0.499639332	0.499966472	0.0025174064433452145	1	1.51226031E-005	22.8278179	1.25861879E-006
2	1	0	1	0	19.0651	0.500639379	0.500856936	0.0025310730249017352	1	1.52500616E-005	22.8278179	1.26770544E-006
2	1	0	1	0	19.1151	0.501639366	0.501942873	0.0025506650256122247	1	1.5378273E-005	22.8278179	1.28028807E-006
2	1	0	1	0	19.1651	0.502639294	0.50285244	0.0025658045601125584	1	1.55072485E-005	22.8278179	1.29022112E-006
2	1	0	1	0	19.2151	0.50363934	0.503925145	0.0025794775563688782	1	1.56369988E-005	22.8278179	1.29986358E-006
2	1	0	1	0	19.2651	0.504639328	0.504862309	0.0025914999860105967	1	1.57674931E-005	22.8278179	1.30835065E-006
2	1	0	1	0	19.3151	0.505639315	0.505770862	0.0026087993497235923	1	1.58987787E-005	22.8278179	1.31945467E-006
2	1	0	1	0	19.3651	0.506639302	0.507047653	0.002625816928802694	1	1.60308373E-005	22.8278179	1.3314143E-006
2	1	0	1	0	19.4151	0.507639289	0.507870376	0.0026418191358701486	1	1.61636526E-005	22.8278179	1.3417017E-006
2	1	0	1	0	19.4651	0.508639276	0.508825719	0.0026568716625829623	1	1.62972628E-005	22.8278179	1.35188463E-006
2	1	0	1	0	19.5151	0.509639323	0.50967133	0.0026716678505720364	1	1.64316771E-005	22.8278179	1.3616725E-006
2	1	0	1	0	19.5651	0.510639369	0.510917604	0.0026915832476569731	1	1.65668662E-005	22.8278179	1.37517725E-006
2	1	0	1	0	19.6151	0.511639357	0.511919558	0.0027049132684758784	1	1.67028575E-005	22.8278179	1.38469795E-006
2	1	0	1	0	19.6651	0.512639284	0.512987494	0.0027180142281361466	1	1.68396655E-005	22.8278179	1.39430733E-006
2	1	0	1	0	19.7151	0.513639331	0.514024854	0.0027389355913058945	1	1.6977292E-005	22.8278179	1.40788097E-006
2	1	0	1	0	19.7651	0.514639378	0.514943957	0.0027552124137636656	1	1.71157481E-005	22.8278179	1.41878002E-006
2	1	0	1	0	19.8151	0.515639365	0.515912652	0.0027685429199158923	1	1.72549917E-005	22.8278179	1.4283263E-006
2	1	0	1	0	19.8651	0.516639292	0.516974807	0.0027835581824075667	1	1.73950593E-005	22.8278179	1.43902946E-006
2	1	0	1	0	19.9151	0.517639339	0.517803252	0.002800366324663621	1	1.75359255E-005	22.8278179	1.45003878E-006
2	1	0	1	0	19.9651	0.518639326	0.518880665	0.0028178611168254153	1	1.76775866E-005	22.8278179	1.4621337E-006
2	1	0	1	0	20.0151	0.519639313	0.519830227	0.0028354596873180482	1	1.78200826E-005	22.8278179	1.4739577E-006
2	1	0	1	0	20.0651	0.5206393	0.520804644	0.0028525660460150797	1	1.79633735E-005	22.8278179	1.4856297E-006
2	1	0	1	0	20.1151	0.521639287	0.521934509	0.0028662476923070925	1	1.81075102E-005	22.8278179	1.49599362E-006
2	1	0	1	0	20.1651	0.522639334	0.522823095	0.0028851199862805974	1	1.82524836E-005	22.8278179	1.50840731E-006
2	1	0	1	0	20.2151	0.523639321	0.524011135	0.0029007037109867809	1	1.83982556E-005	22.8278179	1.52000109E-006
2	1	0	1	0	20.2651	0.524639308	0.52482152	0.0029192445462858374	1	1.85448534E-005	22.8278179	1.53208236E-006
2	1	0	1	0	20.3151	0.525639355	0.52588743	0.0029345957074029816	1	1.86923644E-005	22.8278179	1.54326699E-006
2	1	0	1	0	20.3651	0.526639342	0.526918113	0.0029557824013021691	1	1.88406957E-005	22.8278179	1.55745533E-006
2	1	0	1	0	20.4151	0.527639329	0.52785337	0.0029677492167576453	1	1.89898838E-005	22.8278179	1.56653641E-006
2	1	0	1	0	20.4651	0.528639317	0.528962255	0.0029872259398905018	1	1.91399049E-005	22.8278179	1.58012972E-006
2	1	0	1	0	20.5151	0.529639244	0.529947162	0.0030018232759579828	1	1.92908046E-005	22.8278179	1.59080776E-006
2	1	0	1	0	20.5651	0.53063935	0.531036079	0.0030176791473490207	1	1.94425302E-005	22.8278179	1.60249647E-006
2	1	0	1	0	20.6151	0.531639338	0.532079041	0.0030368167027956181	1	1.95951561E-005	22.8278179	1.61582648E-006
2	1	0	1	0	20.6651	0.532639325	0.532913327	0.003051560845051429	1	1.97486461E-005	22.8278179	1.62621745E-006
2	1	0	1	0	20.7151	0.533639312	0.533960223	0.0030727457735877164	1	1.99029582E-005	22.8278179	1.64072401E-006
2	1	0	1	0	20.7651	0.534639299	0.534983277	0.0030911867932580418	1	2.00581671E-005	22.8278179	1.65373319E-006
2	1	0	1	0	20.8151	0.535639346	0.535878479	0.0031043933214041988	1	2.02142674E-005	22.8278179	1.66357756E-006
2	1	0	1	0	20.8651	0.536639333	0.536906302	0.0031281603970220173	1	2.03712043E-005	22.8278179	1.67952908E-006
2	1	0	1	0	20.9151	0.53763926	0.538037121	0.0031413308471976015	1	2.05290544E-005	22.8278179	1.69015266E-006
2	1	0	1	0	20.9651	0.538639307	0.539000094	0.0031614460690266022	1	2.06877994E-005	22.8278179	1.70401972E-006
2	1	0	1	0	21.0151	0.539639294	0.540058374	0.0031772237093213793	1	2.08474085E-005	22.8278179	1.71588624E-006
2	1	0	1	0	21.0651	0.540639281	0.5410375	0.0031931385488456338	1	2.10079052E-005	22.8278179	1.7276077E-006
2	1	0	1	0	21.1151	0.541639328	0.542027235	0.0032135490818526978	1	2.11693114E-005	22.8278179	1.74183117E-006
2	1	0	1	0	21.1651	0.542639315	0.543008268	0.0032363758245655405	1	2.13316798E-005	22.8278179	1.75737887E-006
2	1	0	1	0	21.2151	0.543639243	0.543963611	0.0032529764220170232	1	2.14949832E-005	22.8278179	1.76950084E-006
2	1	0	1	0	21.2651	0.544639289	0.545017183	0.0032674230239569785	1	2.1659107E-005	22.8278179	1.78080165E-006
2	1	0	1	0	21.3151	0.545639336	0.545876145	0.0032848943999313051	1	2.18241257E-005	22.8278179	1.79314554E-006
2	1	0	1	0	21.3651	0.546639323	0.546931624	0.0033070573947582074	1	2.19900594E-005	22.8278179	1.80873428E-006
